0,1,2,3,4,5
9.14  Rapports sexuels avec partenaires non réguliers,Pourcentage de jeunes de 15-24 ans sexuellement actifs qui ont eu des rapports sexuels dans les 12 derniers mois avec un partenaire autre que le conjoint ou le/la partenaire cohabitant,"29,6",,,
,Femmes,"44,7",,,
,) Hommes,,,,
Comportement sexuel,,,,,
Indicateur,Description,Valeur,,,
MICS Indicateur,,,,,
9.15 OMD Utilisation de condom,"Pourcentage de jeunes de 15-24 ans qui rapportent avoir utilisé un condom durant le dernier rapport sexuel avec un partenaire autre que le conjoint ou le partenaire cohabitant, dans les 12 derniers mois","61,5",,,
6.2 avec partenaires non réguliers,Femmes,"79,2",,,
,) Hommes,,,,
Orphelins,,,,,
Indicateur,,,,,
MICS Indicateur Description Valeur,,,,,
"9.16 OMD Ratio de fréquentation Proportion qui fréquente l’école parmi les enfants de 10- 0,86",,,,,
6.4               scolaire des orphelins par       14 ans qui ont perdu leurs 2 parents divisée par la rapport aux non orphelins proportion qui fréquente l’école parmi les enfants de 10-,,,,,
14 ans dont les 2 parents sont vivants et qui vivent avec un ou les deux parents,,,,,
Accès aux mass media,,,,,
Indicateur,,,,,
MICS Indicateur Description Valeur,,,,,
"Exposition aux mass media Pourcentage de personnes de 15-49 ans qui, au moins uneFemmes 5,7) Hommes 15,3",,,,,
"Femmes 5,7",,,,,
") Hommes 15,3",,,,,
"fois par semaine, lisent un journal ou un magazine, écoutent la radio et regardent la télévision",,,,,
Utilisation des technologies d’information/communication,,,,,
Indicateur,Description,Valeur,,,
MICS Indicateur,,,,,
10.2 Utilisation d’ordinateurs,Pourcentage de jeunes de 15-24 ans qui ont utilisé un,,,,
,ordinateur durant les 12 derniers mois,,,,
,(a) Femmes,"32,8",,,
,(b) Hommes,"47,5",,,
10.3 Utilisation d’Internet,Pourcentage de jeunes de 15-24 ans qui ont utilisé Internet,,,,
,durant les 12 derniers mois,,,,
,(a) Femmes,"18,9",,,
,(b) Hommes,"39,0",,,
Bien-être subjectif,,,,,
Indicateur,Description,Valeur,,,
MICS Indicateur,,,,,
11.1 Satisfaction de vie,Pourcentage de jeunes de 15-24 ans qui sont très satisfaits,,,,
,ou satisfaits de leur vie en général,,,,
,(a) Femmes,"79,8",,,
,(b) Hommes,"79,3",,,
11.2 Bonheur,Pourcentage de jeunes de 15-24 ans qui sont très heureux,,,,
,ou heureux de leur vie en général,,,,
,(a) Femmes,"82,4",,,
,(b) Hommes,"79,8",,,
11.3 Perception d’une vie,Pourcentage de jeunes de 15-24 ans qui pensent que leur vie s’est améliorée durant la dernière année et qui s’attendent à ce que leur vie soit meilleure dans un an,"58,7",,,
meilleure,Femmes,"61,1",,,
,) Hommes,,,,
Consommation d’alcool,,,,,
Indicateur,Description,Valeur,,,
MICS Indicateur,,,,,
12.3 Consommation d’alcool,Pourcentage de personnes de 15-49 ans qui ont bu au,,,,
,moins une boisson alcoolisée n’importe quand durant le,,,,
,mois dernier,,,,
,(a) Femmes,"10,4",,,
,(b) Hommes,"20,6",,,
12.4 Consommation d’alcool,Pourcentage de personnes de 15-49 ans qui ont bu au,,,,
avant 15 ans,moins un breuvage alcoolisé avant l’âge de 15 ans,,,,
,(a) Femmes,"33,0",,,
,(b) Hommes,"52,2",,,
