0,1,2,3,4,5
Orphelins,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,9.16,OMD 6.4,Ratio de fréquentation scolaire des orphelins par rapport aux non orphelins,Proportion qui fréquente l’école parmi les enfants de 10-14 ans qui ont perdu leurs 2 parents divisée par la proportion qui fréquente l’école parmi les enfants de 10-14 ans,"0,78"
,,,dont les 2 parents sont vivants et qui vivent avec un ou les deux parents,,
Circoncision,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,9.17,,Circoncision,Pourcentage d’hommes de 15-49 ans qui disent avoir été circoncis,"96,5"
Accès aux mass media,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,10.1,,Exposition aux mass media,"Pourcentage de personnes de 15-49 ans qui, au moins une fois par semaine, lisent un journal ou un magazine, écoutent la radio et regardent la télévision",
,,,Femmes,,"2,4"
,,,) Hommes,,"6,4"
,,,,,
,,,,,
Utilisation des technologies d’information/communication,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,10.2,,Utilisation d’ordinateurs,Pourcentage de jeunes de 15-24 ans qui ont utilisé un ordinateur durant les 12 derniers mois,
,,,Femmes,,"6,8"
,,,) Hommes,,"10,9"
,,,,,
,,,,,
,10.3,,Utilisation d’Internet,Pourcentage de jeunes de 15-24 ans qui ont utilisé Internet durant les 12 derniers mois,
,,,Femmes,,"6,4"
,,,) Hommes,,"14,4"
,,,,,
,,,,,
Bien-être subjectif,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,11.1,,Satisfaction de vie,Pourcentage de jeunes de 15-24 ans qui sont très satisfaits ou satisfaits de leur vie en général,
,,,Femmes,,"77,3"
,,,) Hommes,,"74,5"
,,,,,
,,,,,
,11.2,,Bonheur,Pourcentage de jeunes de 15-24 ans qui sont très heureux ou heureux de leur vie en général,
,,,Femmes,,"78,3"
,,,) Hommes,,"76,7"
,,,,,
,,,,,
,11.3,,Perception d’une vie meilleure,Pourcentage de jeunes de 15-24 ans qui pensent que leur vie s’est améliorée durant la dernière année et qui s’attendent à ce que leur vie soit meilleure dans un an,
,,,Femmes,,"50,1"
,,,) Hommes,,"53,9"
,,,,,
,,,,,
Consommation de tabac,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,12.1,,Consommation de tabac,Pourcentage de personnes de 15-49 ans qui ont fumé des cigarettes ou ont consommé des produits à base de tabac qui se fument ou non n’importe quand durant le mois dernier,
,,,Femmes,,"1,8"
,,,) Hommes,,"13,8"
,,,,,
,,,,,
,12.2,,Consommation de tabac avant 15 ans,Pourcentage de personnes de 15-49 ans qui ont fumé une cigarette entière avant l’âge de 15 ans,
,,,Femmes,,"0,3"
,,,) Hommes,,"4,4"
,,,,,
,,,,,
Consommation d’alcool,,,,,
Indicateur MICS,Indicateur,Description,Valeur,,
,12.3,,Consommation d’alcool,Pourcentage de personnes de 15-49 ans qui ont bu au moins une boisson alcoolisée n’importe quand durant le mois dernier,
,,,Femmes,,"25,5"
,,,) Hommes,,"43,7"
,,,,,
,,,,,
,12.4,,Consommation d’alcool avant 15 ans,Pourcentage de personnes de 15-49 ans qui ont bu au moins un breuvage alcoolisé avant l’âge de 15 ans,
,,,Femmes,,"19,8"
,,,) Hommes,,"22,8"
,,,,,
,,,,,
